Subject,date,Session Distance (mi),Session Active Time (min),Session Load,Session Top Speed (ft/s),Session Peak Accel (m/s/s),Session Peak Decel (m/s/s),Sprints Count,Sprints Max TopSpeed (ft/s),Sprints Avg TopSpeed (ft/s),Sprints Distance (yrd),Sprints Volume,Explosiveness Count,Explosiveness Mean Accel (m/s/s),SpeedZones (Duration) 2m/s (min),SpeedZones (Duration) 3m/s (min),SpeedZones (Duration) 4m/s (min),SpeedZones (Duration) 5m/s (min),SpeedZones (Duration) 6m/s (min),SpeedZones (Duration) 7m/s (min),SpeedZones (Duration) 8m/s (min),SpeedZones (Duration) 9m/s (min),SpeedZones (Distance) 2m/s (mi),SpeedZones (Distance) 3m/s (mi),SpeedZones (Distance) 4m/s (mi),SpeedZones (Distance) 5m/s (mi),SpeedZones (Distance) 6m/s (mi),SpeedZones (Distance) 7m/s (mi),SpeedZones (Distance) 8m/s (mi),SpeedZones (Distance) 9m/s (mi),SpeedBands (Duration) Band1 (min),SpeedBands (Duration) Band2 (min),SpeedBands (Duration) Band3 (min),SpeedBands (Duration) Band4 (min),SpeedBands (Duration) Band5 (min),SpeedBands (Distance) Band1 (mi),SpeedBands (Distance) Band2 (mi),SpeedBands (Distance) Band3 (mi),SpeedBands (Distance) Band4 (mi),SpeedBands (Distance) Band5 (mi),SpeedBands Personal (Duration) Personal Band (Duration) (min),SpeedBands Personal (Distance) Personal Band (Distance) (mi),Accel/Decel Zones Decel -1m/s/s,Accel/Decel Zones Decel -2m/s/s,Accel/Decel Zones Decel -3m/s/s,Accel/Decel Zones Decel -4m/s/s,Accel/Decel Zones Decel -5m/s/s,Accel/Decel Zones Accel 1m/s/s,Accel/Decel Zones Accel 2m/s/s,Accel/Decel Zones Accel 3m/s/s,Accel/Decel Zones Accel 4m/s/s,Accel/Decel Zones Accel 5m/s/s
25,2024-02-27,0.05,0.15,0.0,6.5,1.58,1.45,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,0
25,2024-03-12,1.89,19.77,46.5,16.43,4.9,4.6,0,0.0,0.0,0,0.0,0,0.0,4.63,4.79,1.22,0.0,0.0,0.0,0.0,0.0,0.42,0.6,0.2,0.0,0.0,0.0,0.0,0.0,13.71,6.01,0.0,0.0,0.0,0.84,0.8,0.0,0.0,0.0,0.0,0.001,87,42,12,5,0,90,47,14,5,0
25,2024-03-25,0.7,4.66,76.0,21.52,4.4,5.52,13,21.52,18.9,735,679.1,11,3.8,0.49,0.27,0.97,1.44,0.07,0.0,0.0,0.0,0.04,0.03,0.17,0.28,0.02,0.0,0.0,0.0,1.88,1.24,1.51,0.0,0.0,0.1,0.2,0.3,0.0,0.0,1.5,0.299,12,6,6,1,1,13,0,11,3,0
26,2023-01-18,2.68,26.29,32.4,16.35,3.67,3.46,0,0.0,0.0,0,0.0,0,0.0,10.29,3.82,0.26,0.0,0.0,0.0,0.0,0.0,0.88,0.46,0.04,0.0,0.0,0.0,0.0,0.0,22.09,4.08,0.0,0.0,0.0,1.38,0.5,0.0,0.0,0.0,0.0,0.0,39,10,2,0,0,42,5,1,0,0
26,2024-02-07,2.2,20.3,69.3,21.05,3.99,4.73,4,21.05,19.03,167,153.3,4,2.4,5.23,4.15,1.6,0.31,0.1,0.0,0.0,0.0,0.38,0.48,0.25,0.06,0.02,0.0,0.0,0.0,13.99,5.75,0.41,0.0,0.0,0.66,0.73,0.09,0.0,0.0,0.4,0.085,93,40,7,1,0,95,53,11,0,0
26,2024-02-08,1.98,22.92,19.2,19.58,3.75,4.29,2,19.58,18.85,28,27.5,2,2.9,5.44,1.52,0.27,0.07,0.0,0.0,0.0,0.0,0.41,0.17,0.05,0.01,0.0,0.0,0.0,0.0,21.09,1.78,0.07,0.0,0.0,0.98,0.22,0.01,0.0,0.0,0.1,0.01,113,39,6,3,0,102,52,10,0,0
26,2024-02-09,0.02,0.01,0.0,3.39,0.96,1.17,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
27,2023-01-18,3.15,32.66,111.3,19.34,4.1,4.71,7,19.34,18.4,491,454.7,7,2.6,10.32,3.77,3.08,0.95,0.0,0.0,0.0,0.0,0.88,0.47,0.49,0.19,0.0,0.0,0.0,0.0,24.82,6.84,0.95,0.0,0.0,1.53,0.96,0.19,0.0,0.0,1.0,0.186,109,42,7,2,0,129,32,12,2,0
27,2023-01-23,2.54,23.7,101.0,20.57,4.02,3.85,14,20.57,18.43,844,778.3,14,2.8,8.24,2.7,1.91,1.3,0.02,0.0,0.0,0.0,0.76,0.33,0.33,0.25,0.01,0.0,0.0,0.0,17.64,4.61,1.33,0.0,0.0,1.2,0.66,0.26,0.0,0.0,1.3,0.257,105,29,11,0,0,98,50,16,1,0
27,2023-01-25,3.1,29.54,110.4,19.63,4.38,4.22,7,19.63,18.45,535,491.5,7,2.6,8.33,5.02,2.74,0.96,0.0,0.0,0.0,0.0,0.74,0.63,0.45,0.19,0.0,0.0,0.0,0.0,20.69,7.75,0.96,0.0,0.0,1.34,1.08,0.19,0.0,0.0,1.0,0.187,189,95,15,1,0,167,92,33,1,0
27,2023-01-27,1.73,18.44,29.4,19.6,5.69,4.84,0,0.0,0.0,0,0.0,0,0.0,5.38,3.16,0.53,0.02,0.0,0.0,0.0,0.0,0.49,0.4,0.09,0.0,0.0,0.0,0.0,0.0,14.63,3.69,0.02,0.0,0.0,0.93,0.48,0.0,0.0,0.0,0.0,0.002,110,51,13,4,0,106,69,16,0,1
27,2023-02-01,1.98,20.62,32.0,19.85,3.99,4.37,3,19.85,18.4,60,57.2,3,2.9,6.83,3.09,0.41,0.11,0.0,0.0,0.0,0.0,0.61,0.39,0.07,0.02,0.0,0.0,0.0,0.0,16.89,3.51,0.11,0.0,0.0,1.09,0.46,0.02,0.0,0.0,0.1,0.02,102,38,14,1,0,114,32,20,0,0
27,2023-02-06,3.2,31.34,113.0,19.67,4.12,4.26,11,19.67,18.41,437,402.0,11,2.5,10.4,5.46,2.94,0.83,0.0,0.0,0.0,0.0,0.94,0.67,0.48,0.16,0.0,0.0,0.0,0.0,22.04,8.4,0.83,0.0,0.0,1.48,1.15,0.16,0.0,0.0,0.8,0.161,135,46,23,2,0,127,59,12,1,0
27,2023-02-08,2.47,25.3,57.5,22.84,4.22,4.66,8,22.84,19.59,304,281.3,8,3.2,8.37,3.15,0.64,0.58,0.03,0.0,0.0,0.0,0.74,0.4,0.11,0.12,0.01,0.0,0.0,0.0,20.78,3.79,0.61,0.0,0.0,1.31,0.51,0.12,0.0,0.0,0.6,0.124,115,57,14,4,0,128,69,25,2,0
27,2023-02-13,2.12,21.25,40.4,18.36,4.11,5.31,1,18.36,18.36,15,14.8,1,3.4,7.51,4.22,0.64,0.07,0.0,0.0,0.0,0.0,0.7,0.52,0.11,0.01,0.0,0.0,0.0,0.0,16.23,4.86,0.07,0.0,0.0,1.12,0.62,0.01,0.0,0.0,0.1,0.012,100,46,7,3,1,109,49,6,1,0
27,2023-02-15,4.11,42.66,112.4,19.55,4.06,4.64,10,19.55,18.33,312,290.4,10,2.6,13.01,8.68,2.14,0.66,0.0,0.0,0.0,0.0,1.2,1.07,0.36,0.13,0.0,0.0,0.0,0.0,30.91,10.81,0.66,0.0,0.0,2.05,1.43,0.13,0.0,0.0,0.7,0.125,167,82,23,3,0,182,91,23,1,0
27,2023-02-17,2.06,21.22,40.6,18.11,3.61,4.24,2,18.11,17.49,44,40.6,2,3.3,7.72,2.92,1.0,0.1,0.0,0.0,0.0,0.0,0.73,0.36,0.16,0.02,0.0,0.0,0.0,0.0,17.16,3.92,0.1,0.0,0.0,1.19,0.52,0.02,0.0,0.0,0.1,0.018,78,39,13,1,0,82,37,11,0,0
27,2023-02-20,0.01,0.01,0.0,4.19,1.17,0.34,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
27,2023-02-22,3.08,33.11,62.3,20.65,4.05,4.47,7,20.65,18.69,186,175.2,6,2.5,10.5,4.56,1.13,0.29,0.02,0.0,0.0,0.0,0.95,0.56,0.18,0.06,0.01,0.0,0.0,0.0,26.96,5.69,0.32,0.0,0.0,1.72,0.74,0.06,0.0,0.0,0.3,0.064,156,72,19,4,0,146,87,25,1,0
27,2023-02-24,3.28,33.78,82.8,20.1,3.97,5.12,9,20.1,18.72,336,310.9,9,2.6,10.32,5.16,1.53,0.63,0.01,0.0,0.0,0.0,0.94,0.64,0.25,0.12,0.0,0.0,0.0,0.0,26.26,6.69,0.64,0.0,0.0,1.71,0.89,0.13,0.0,0.0,0.6,0.126,186,73,23,3,1,160,85,33,0,0
27,2023-03-13,1.63,16.5,49.9,19.66,3.88,3.66,5,19.66,18.21,244,225.1,3,3.0,5.08,2.68,1.26,0.34,0.0,0.0,0.0,0.0,0.46,0.34,0.21,0.07,0.0,0.0,0.0,0.0,12.21,3.94,0.34,0.0,0.0,0.79,0.55,0.07,0.0,0.0,0.3,0.066,89,30,5,0,0,78,32,13,0,0
27,2023-03-16,2.35,25.87,31.0,16.71,3.78,4.52,0,0.0,0.0,0,0.0,0,0.0,7.64,3.59,0.37,0.01,0.0,0.0,0.0,0.0,0.7,0.45,0.06,0.0,0.0,0.0,0.0,0.0,21.79,3.96,0.01,0.0,0.0,1.37,0.51,0.0,0.0,0.0,0.0,0.003,177,96,22,1,0,182,118,15,0,0
27,2023-03-20,1.77,18.49,26.1,18.8,5.64,4.06,1,18.34,18.34,28,25.8,1,3.3,6.17,3.32,0.19,0.03,0.0,0.0,0.0,0.0,0.57,0.39,0.03,0.0,0.0,0.0,0.0,0.0,14.86,3.51,0.03,0.0,0.0,0.93,0.42,0.0,0.0,0.0,0.0,0.005,138,54,8,1,0,131,55,14,0,1
27,2023-03-27,2.92,29.5,84.9,19.72,4.11,5.17,11,19.72,18.32,535,495.9,10,3.0,9.01,3.95,1.3,0.98,0.0,0.0,0.0,0.0,0.81,0.49,0.22,0.19,0.0,0.0,0.0,0.0,23.15,5.25,0.98,0.0,0.0,1.5,0.71,0.19,0.0,0.0,1.0,0.195,152,58,12,3,1,142,68,22,3,0
27,2023-03-31,2.17,23.78,47.6,21.3,4.66,3.92,5,21.3,20.02,193,178.7,5,3.6,6.16,2.69,0.55,0.4,0.07,0.0,0.0,0.0,0.55,0.34,0.09,0.08,0.01,0.0,0.0,0.0,19.94,3.23,0.47,0.0,0.0,1.17,0.43,0.09,0.0,0.0,0.5,0.094,152,66,21,0,0,155,69,15,3,0
27,2023-04-03,2.06,23.96,39.2,20.18,4.52,4.06,2,20.18,19.03,53,50.5,2,2.0,7.51,3.91,0.52,0.11,0.01,0.0,0.0,0.0,0.61,0.48,0.07,0.03,0.0,0.0,0.0,0.0,19.32,4.44,0.12,0.0,0.0,1.1,0.56,0.03,0.0,0.0,0.1,0.025,123,62,16,1,0,146,65,13,1,0
27,2023-04-13,1.69,16.97,42.3,18.74,3.96,3.85,5,18.74,17.81,158,146.4,4,1.8,5.22,2.03,1.08,0.29,0.0,0.0,0.0,0.0,0.48,0.26,0.18,0.05,0.0,0.0,0.0,0.0,13.55,3.11,0.29,0.0,0.0,0.86,0.44,0.05,0.0,0.0,0.3,0.055,58,20,6,0,0,50,36,12,0,0
27,2024-02-08,2.82,29.65,44.8,17.88,4.17,4.87,1,17.88,17.88,17,16.1,1,2.0,10.76,3.39,1.06,0.05,0.0,0.0,0.0,0.0,0.96,0.43,0.17,0.01,0.0,0.0,0.0,0.0,25.07,4.45,0.05,0.0,0.0,1.67,0.6,0.01,0.0,0.0,0.0,0.008,155,66,23,9,0,136,93,33,3,0
27,2024-02-13,2.6,25.16,94.6,22.4,4.45,4.52,6,22.4,21.11,409,375.0,6,4.0,8.08,5.11,0.47,0.49,0.47,0.0,0.0,0.0,0.75,0.63,0.08,0.1,0.11,0.0,0.0,0.0,18.58,5.58,0.96,0.0,0.0,1.26,0.7,0.21,0.0,0.0,1.0,0.212,98,48,12,3,0,114,44,15,4,0
27,2024-02-16,3.57,39.38,77.8,19.96,4.23,4.51,9,19.96,18.33,240,222.8,8,2.8,8.58,4.31,2.0,0.45,0.01,0.0,0.0,0.0,0.78,0.54,0.33,0.09,0.0,0.0,0.0,0.0,32.63,6.31,0.46,0.0,0.0,1.92,0.88,0.09,0.0,0.0,0.5,0.089,220,97,22,1,0,273,71,28,3,0
27,2024-02-20,4.26,46.52,128.8,20.21,3.65,4.62,6,20.21,18.26,129,122.4,6,1.3,12.51,7.0,3.09,0.8,0.04,0.01,0.0,0.0,1.05,0.88,0.53,0.16,0.01,0.02,0.01,0.0,35.41,10.09,0.84,0.01,0.0,1.78,1.41,0.17,0.02,0.0,0.9,0.192,181,70,16,2,0,189,60,8,0,0
27,2024-02-22,1.41,12.95,54.4,20.67,4.56,4.17,6,20.67,19.1,368,335.3,6,3.0,4.98,1.35,0.91,0.71,0.03,0.0,0.0,0.0,0.42,0.16,0.16,0.14,0.01,0.0,0.0,0.0,9.88,2.27,0.74,0.0,0.0,0.65,0.32,0.15,0.0,0.0,0.7,0.149,64,31,16,1,0,48,57,4,2,0
27,2024-02-23,0.3,2.49,1.8,14.61,2.39,2.24,0,0.0,0.0,0,0.0,0,0.0,0.36,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,2.34,0.15,0.0,0.0,0.0,0.13,0.02,0.0,0.0,0.0,0.0,0.0,9,1,0,0,0,17,1,0,0,0
27,2024-03-22,0.34,3.48,1.0,14.54,2.27,1.59,0,0.0,0.0,0,0.0,0,0.0,0.46,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.05,0.0,0.0,0.0,0.19,0.01,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,12,1,0,0,0
28,2023-01-18,3.37,31.57,96.9,19.81,4.19,3.79,4,19.81,18.45,254,233.7,4,3.2,7.72,10.51,1.62,0.35,0.01,0.0,0.0,0.0,0.72,1.33,0.26,0.07,0.0,0.0,0.0,0.0,19.04,12.13,0.36,0.0,0.0,1.25,1.59,0.07,0.0,0.0,0.4,0.068,75,42,8,0,0,87,43,7,3,0
28,2024-02-06,2.51,20.29,20.4,18.88,2.87,2.83,2,18.88,18.6,44,45.5,2,2.3,3.87,0.9,0.35,0.13,0.03,0.0,0.0,0.0,0.25,0.09,0.05,0.03,0.0,0.0,0.0,0.0,18.81,1.25,0.15,0.0,0.0,0.81,0.15,0.03,0.0,0.0,0.2,0.031,51,8,0,0,0,62,9,0,0,0
28,2024-02-07,2.38,24.9,65.4,21.27,3.79,4.63,4,21.27,19.88,164,151.0,4,2.7,6.33,4.22,1.44,0.34,0.05,0.0,0.0,0.0,0.51,0.51,0.22,0.07,0.01,0.0,0.0,0.0,18.79,5.66,0.39,0.0,0.0,0.91,0.73,0.08,0.0,0.0,0.4,0.081,113,53,13,4,0,125,68,12,0,0
28,2024-02-08,2.49,29.5,32.0,16.81,4.04,4.32,0,0.0,0.0,0,0.0,0,0.0,8.99,3.06,0.54,0.01,0.0,0.0,0.0,0.0,0.73,0.37,0.08,0.0,0.0,0.0,0.0,0.0,25.88,3.6,0.01,0.0,0.0,1.31,0.45,0.0,0.0,0.0,0.0,0.002,174,68,24,3,0,161,100,19,1,0
28,2024-02-13,1.67,15.55,86.7,23.14,4.44,4.89,6,23.14,22.19,402,366.6,6,3.9,4.39,3.94,0.31,0.36,0.56,0.01,0.0,0.0,0.38,0.48,0.05,0.07,0.13,0.0,0.0,0.0,10.38,4.25,0.92,0.01,0.0,0.65,0.54,0.21,0.0,0.0,0.9,0.212,45,26,8,2,0,65,16,5,3,0
28,2024-02-15,0.97,11.05,12.8,15.19,3.73,4.46,0,0.0,0.0,0,0.0,0,0.0,2.34,1.73,0.14,0.0,0.0,0.0,0.0,0.0,0.22,0.21,0.02,0.0,0.0,0.0,0.0,0.0,9.15,1.87,0.0,0.0,0.0,0.57,0.23,0.0,0.0,0.0,0.0,0.0,48,2,7,4,0,34,25,7,0,0
29,2023-01-20,2.53,25.47,50.4,20.05,4.1,4.13,4,20.05,18.96,196,181.1,3,3.5,7.77,3.28,0.7,0.39,0.02,0.0,0.0,0.0,0.71,0.4,0.12,0.08,0.01,0.0,0.0,0.0,21.04,3.98,0.41,0.0,0.0,1.35,0.52,0.08,0.0,0.0,0.4,0.081,70,40,15,2,0,121,41,8,1,0
29,2023-01-23,2.79,26.17,90.9,19.47,3.9,4.26,8,19.47,18.26,558,510.3,8,3.5,8.27,2.65,2.17,0.98,0.0,0.0,0.0,0.0,0.79,0.31,0.37,0.19,0.0,0.0,0.0,0.0,19.9,4.81,0.98,0.0,0.0,1.35,0.68,0.19,0.0,0.0,1.0,0.189,96,26,5,3,0,106,39,17,0,0
29,2023-01-25,3.36,34.61,90.5,18.98,4.01,4.05,3,18.98,17.98,272,249.0,2,3.8,8.4,6.0,2.43,0.42,0.0,0.0,0.0,0.0,0.77,0.77,0.41,0.08,0.0,0.0,0.0,0.0,25.66,8.43,0.42,0.0,0.0,1.6,1.18,0.08,0.0,0.0,0.4,0.076,119,59,16,1,0,118,47,29,1,0
29,2023-01-27,2.14,23.47,36.8,17.62,3.4,4.35,2,17.62,17.59,21,21.1,2,2.8,5.88,3.38,0.87,0.04,0.0,0.0,0.0,0.0,0.53,0.43,0.14,0.01,0.0,0.0,0.0,0.0,19.14,4.25,0.04,0.0,0.0,1.14,0.57,0.01,0.0,0.0,0.0,0.006,106,43,16,2,0,118,68,8,0,0
29,2023-01-30,2.9,27.78,72.0,19.31,3.34,4.55,4,19.31,18.0,114,107.5,4,2.2,7.13,6.06,1.82,0.21,0.0,0.0,0.0,0.0,0.66,0.75,0.29,0.04,0.0,0.0,0.0,0.0,19.58,7.88,0.21,0.0,0.0,1.25,1.05,0.04,0.0,0.0,0.2,0.04,96,23,7,3,0,87,43,2,0,0
29,2023-02-01,2.27,24.18,40.1,17.48,4.03,3.98,1,17.13,17.13,21,19.1,1,2.5,6.19,3.93,0.87,0.05,0.0,0.0,0.0,0.0,0.57,0.49,0.15,0.01,0.0,0.0,0.0,0.0,19.27,4.8,0.05,0.0,0.0,1.2,0.64,0.01,0.0,0.0,0.0,0.007,100,41,12,0,0,79,46,13,2,0
29,2023-02-06,3.46,31.64,157.4,20.4,4.09,5.01,18,20.4,18.68,787,727.6,16,3.1,9.14,6.11,3.7,1.62,0.02,0.0,0.0,0.0,0.84,0.77,0.61,0.32,0.0,0.0,0.0,0.0,20.04,9.82,1.64,0.0,0.0,1.35,1.38,0.33,0.0,0.0,1.6,0.328,84,50,15,7,1,97,71,12,3,0
29,2023-02-08,3.05,33.43,80.8,20.41,4.18,4.5,10,20.41,19.0,365,337.0,10,3.1,9.54,4.74,1.28,0.69,0.04,0.0,0.0,0.0,0.88,0.58,0.21,0.13,0.01,0.0,0.0,0.0,26.56,6.03,0.73,0.0,0.0,1.67,0.8,0.14,0.0,0.0,0.7,0.144,143,60,19,4,0,148,89,19,2,0
29,2023-02-15,4.35,44.02,125.3,20.24,4.03,4.11,7,20.24,18.87,291,269.9,6,2.7,12.56,10.05,2.59,0.61,0.02,0.0,0.0,0.0,1.17,1.24,0.42,0.12,0.0,0.0,0.0,0.0,30.63,12.64,0.64,0.0,0.0,2.04,1.66,0.13,0.0,0.0,0.6,0.126,169,62,19,2,0,155,100,17,1,0
29,2023-02-17,2.02,21.44,47.0,18.74,3.33,4.36,4,18.74,17.66,89,83.5,4,1.9,6.72,3.3,1.24,0.14,0.0,0.0,0.0,0.0,0.6,0.4,0.21,0.02,0.0,0.0,0.0,0.0,16.78,4.54,0.14,0.0,0.0,1.03,0.6,0.02,0.0,0.0,0.1,0.024,73,28,8,2,0,77,27,5,0,0
29,2023-02-20,1.83,15.68,100.9,21.62,4.04,3.7,10,21.62,19.71,728,667.0,10,3.3,4.52,2.31,1.1,1.37,0.22,0.0,0.0,0.0,0.43,0.29,0.19,0.28,0.05,0.0,0.0,0.0,10.55,3.4,1.59,0.0,0.0,0.7,0.48,0.33,0.0,0.0,1.6,0.329,61,23,10,0,0,47,28,10,1,0
29,2023-02-22,3.36,33.41,101.4,21.61,4.23,4.99,16,21.61,18.49,363,339.2,16,2.7,9.61,6.79,1.9,0.72,0.04,0.0,0.0,0.0,0.89,0.84,0.32,0.14,0.01,0.0,0.0,0.0,24.02,8.7,0.76,0.0,0.0,1.59,1.16,0.15,0.0,0.0,0.8,0.148,131,53,19,4,0,107,88,24,2,0
29,2023-02-24,2.97,32.65,54.7,18.89,3.94,4.68,6,18.89,18.35,163,152.8,6,2.8,9.32,4.66,0.72,0.32,0.0,0.0,0.0,0.0,0.74,0.55,0.12,0.06,0.0,0.0,0.0,0.0,26.88,5.38,0.32,0.0,0.0,1.46,0.67,0.06,0.0,0.0,0.3,0.063,162,60,9,5,0,160,81,16,0,0
29,2023-03-13,1.55,14.0,67.2,20.23,4.07,3.77,7,20.23,19.48,347,324.6,7,3.1,3.95,2.88,1.09,0.77,0.05,0.0,0.0,0.0,0.35,0.34,0.17,0.15,0.01,0.0,0.0,0.0,9.15,3.97,0.82,0.0,0.0,0.58,0.52,0.16,0.0,0.0,0.8,0.162,58,33,7,0,0,61,30,10,1,0
29,2023-03-16,2.15,26.18,35.9,19.8,3.86,5.57,1,19.8,19.8,41,38.2,1,3.4,7.58,3.02,0.64,0.1,0.01,0.0,0.0,0.0,0.6,0.38,0.1,0.02,0.0,0.0,0.0,0.0,22.26,3.66,0.11,0.0,0.0,1.11,0.48,0.02,0.0,0.0,0.1,0.021,133,56,20,0,1,132,78,13,0,0
29,2023-03-20,1.52,17.74,19.9,17.31,3.81,4.07,0,0.0,0.0,0,0.0,0,0.0,5.38,2.03,0.29,0.01,0.0,0.0,0.0,0.0,0.39,0.26,0.04,0.0,0.0,0.0,0.0,0.0,15.35,2.32,0.01,0.0,0.0,0.73,0.3,0.0,0.0,0.0,0.0,0.002,111,48,5,2,0,106,52,6,0,0
29,2023-03-27,2.53,24.65,78.2,20.45,3.76,4.21,9,20.45,19.14,440,423.0,9,2.8,7.22,3.26,1.28,0.93,0.01,0.0,0.0,0.0,0.57,0.39,0.21,0.18,0.0,0.0,0.0,0.0,19.13,4.54,0.94,0.0,0.0,1.03,0.6,0.18,0.0,0.0,0.9,0.176,122,42,6,1,0,131,40,15,0,0
29,2023-03-31,2.05,20.95,53.9,21.82,4.51,4.81,4,21.82,21.07,171,157.4,4,4.2,6.16,3.07,0.63,0.17,0.22,0.0,0.0,0.0,0.55,0.39,0.1,0.03,0.05,0.0,0.0,0.0,16.7,3.7,0.39,0.0,0.0,1.06,0.49,0.09,0.0,0.0,0.4,0.086,82,48,18,4,0,114,52,9,4,0
29,2023-04-03,3.67,37.55,143.9,22.48,3.85,4.96,13,22.48,19.19,659,606.9,13,3.1,8.69,6.43,2.81,1.13,0.24,0.0,0.0,0.0,0.79,0.81,0.47,0.22,0.06,0.0,0.0,0.0,26.92,9.24,1.37,0.0,0.0,1.68,1.28,0.28,0.0,0.0,1.4,0.279,148,53,15,6,0,140,75,18,0,0
29,2023-04-13,1.75,16.3,56.7,20.75,3.63,4.5,7,20.75,19.8,281,257.6,6,1.6,4.05,3.13,0.73,0.53,0.08,0.0,0.0,0.0,0.38,0.39,0.12,0.11,0.02,0.0,0.0,0.0,11.87,3.86,0.61,0.0,0.0,0.77,0.51,0.13,0.0,0.0,0.6,0.128,67,35,11,2,0,60,48,12,0,0
30,2023-01-20,2.0,19.38,36.3,19.06,3.77,4.13,4,19.06,17.82,173,158.8,4,2.7,5.79,2.06,0.63,0.29,0.0,0.0,0.0,0.0,0.54,0.25,0.11,0.06,0.0,0.0,0.0,0.0,16.26,2.69,0.29,0.0,0.0,1.04,0.36,0.06,0.0,0.0,0.3,0.056,77,18,5,1,0,84,32,4,0,0
30,2023-01-23,2.41,22.95,57.9,17.15,3.66,3.8,2,17.15,16.94,129,118.6,2,2.3,6.31,3.42,2.03,0.11,0.0,0.0,0.0,0.0,0.58,0.44,0.33,0.02,0.0,0.0,0.0,0.0,17.26,5.45,0.11,0.0,0.0,1.11,0.77,0.02,0.0,0.0,0.1,0.021,74,20,2,0,0,61,28,10,0,0
30,2023-01-25,2.95,28.04,64.2,16.57,3.89,3.34,0,0.0,0.0,0,0.0,0,0.0,7.33,6.78,1.56,0.01,0.0,0.0,0.0,0.0,0.67,0.86,0.25,0.0,0.0,0.0,0.0,0.0,19.62,8.34,0.01,0.0,0.0,1.27,1.11,0.0,0.0,0.0,0.0,0.001,108,36,8,0,0,92,49,16,0,0
30,2023-01-27,1.59,15.15,27.3,18.41,3.81,3.6,2,18.41,17.75,33,31.2,2,3.2,3.18,2.93,0.51,0.06,0.0,0.0,0.0,0.0,0.3,0.37,0.08,0.01,0.0,0.0,0.0,0.0,11.71,3.44,0.06,0.0,0.0,0.7,0.45,0.01,0.0,0.0,0.1,0.012,76,17,4,0,0,73,21,7,0,0
30,2023-01-30,2.52,24.14,51.3,19.81,3.29,3.36,2,19.81,19.56,47,44.3,2,2.2,6.53,5.62,0.89,0.1,0.0,0.0,0.0,0.0,0.61,0.71,0.14,0.02,0.0,0.0,0.0,0.0,17.42,6.51,0.1,0.0,0.0,1.14,0.86,0.02,0.0,0.0,0.1,0.021,76,27,4,0,0,69,41,2,0,0
30,2023-02-01,1.8,18.81,22.4,17.62,4.05,4.09,1,17.62,17.62,16,15.0,1,3.4,4.26,1.97,0.5,0.03,0.0,0.0,0.0,0.0,0.39,0.24,0.08,0.01,0.0,0.0,0.0,0.0,16.29,2.47,0.03,0.0,0.0,0.96,0.32,0.01,0.0,0.0,0.0,0.005,70,22,2,1,0,73,28,7,1,0
30,2023-02-08,2.32,22.49,43.4,18.29,3.83,4.3,5,18.29,17.88,110,102.7,5,2.5,7.09,3.54,0.9,0.15,0.0,0.0,0.0,0.0,0.64,0.44,0.15,0.03,0.0,0.0,0.0,0.0,17.84,4.45,0.15,0.0,0.0,1.16,0.59,0.03,0.0,0.0,0.1,0.026,98,32,10,1,0,110,47,13,0,0
30,2023-02-13,2.56,25.67,43.0,17.81,3.57,4.22,1,17.81,17.81,24,24.0,1,2.5,7.34,3.95,0.89,0.08,0.0,0.0,0.0,0.0,0.59,0.43,0.15,0.02,0.0,0.0,0.0,0.0,20.64,4.84,0.08,0.0,0.0,1.1,0.58,0.02,0.0,0.0,0.1,0.017,127,20,2,1,0,105,29,11,0,0
30,2023-02-15,3.45,35.4,62.5,17.88,4.22,4.09,2,17.88,17.53,105,97.4,2,3.7,9.04,6.76,1.02,0.14,0.0,0.0,0.0,0.0,0.84,0.86,0.17,0.03,0.0,0.0,0.0,0.0,27.41,7.78,0.14,0.0,0.0,1.71,1.03,0.03,0.0,0.0,0.1,0.026,128,46,8,2,0,120,49,10,1,0
